Topic,Keyword,Score
21,capacitorassisted,0.06504597327437828
22,binder,0.08414816355610433
22,monomer,0.05567695015508092
22,storage,0.05546552240458751
22,dispersant,0.05234982220404206
22,slurry,0.05023269798260593
22,for,0.04791595924206434
22,device,0.047402338006837165
22,power,0.04673420774138674
22,structural,0.039845404713547646
22,mol,0.03961649700218537
23,working,0.14273912408768127
23,zinc,0.1260798285755385
23,super,0.12474674504808918
23,type,0.1105306710048952
23,counter,0.11003588164834574
23,electrode,0.10556890694980961
23,low,0.09825863357723313
23,processing,0.09668948148860014
23,voltage,0.0814216294074816
23,embedding,0.07736230108835113
24,major,0.15497031968408284
24,article,0.15304646115526296
24,silicone,0.12218316243593662
24,comprising,0.10872363711835391
24,layer,0.10468857845054573
24,protection,0.10399243284253853
24,one,0.09189377080851535
24,compound,0.08279345631435212
24,thermal,0.079391049270391
24,least,0.07706813189565866
